UID,NAME_0,NAME_1,NAME_2,lon,lat
8878,United States,Pennsylvania,Montgomery,-75.36660178358082,40.21087704207533
8879,United States,Ohio,Delaware,-83.00453147933811,40.27823633451377
8880,United States,Illinois,Mason,-89.91696214529145,40.239776246377
8881,United States,Ohio,Harrison,-81.09122443560388,40.293693949146096
8882,United States,Indiana,Clinton,-86.47529891016467,40.30245554150011
8883,United States,New Jersey,Mercer,-74.70138052555086,40.283745860773294
8884,United States,Indiana,Tipton,-86.05226925854652,40.31137859307408
8885,United States,West Virginia,Brooke,-80.57590623807333,40.274847786069216
8886,United States,Illinois,Champaign,-88.19965784903553,40.13942063446322
8887,United States,Missouri,Sullivan,-93.11245553215922,40.21056970020571
8888,United States,Missouri,Gentry,-94.41180030525183,40.20950194310826
8889,United States,Indiana,Madison,-85.71990632568874,40.161253275906475
8890,United States,Indiana,Delaware,-85.3974265897191,40.22769360157304
8891,United States,Indiana,Fountain,-87.24164253470882,40.12146959049917
8892,United States,Ohio,Darke,-84.62039513618464,40.133300614610555
8893,United States,Nebraska,Nuckolls,-98.0480306912424,40.17703437753404
8894,United States,Nebraska,Thayer,-97.59547758642853,40.17712832618289
8895,United States,Nebraska,Jefferson,-97.14351289805491,40.17652264911671
8896,United States,New Jersey,Monmouth,-74.2253513816138,40.25872029646947
8897,United States,Missouri,Adair,-92.60193454041722,40.191931005466614
8898,United States,Pennsylvania,Cumberland,-77.26535566758905,40.16467003258374
8899,United States,Illinois,Logan,-89.36786636903634,40.12450727839602
8900,United States,Pennsylvania,Bedford,-78.49165790638611,40.00632810904937
8901,United States,Pennsylvania,Lancaster,-76.2475764713305,40.04284585479688
8902,United States,Indiana,Randolph,-85.0129987335982,40.157738757427175
8903,United States,Missouri,Knox,-92.14919196292308,40.13067860765744
8904,United States,Pennsylvania,Franklin,-77.72118787422177,39.92805011170862
8905,United States,Pennsylvania,Somerset,-79.02888567518129,39.97246887390526
8906,United States,Illinois,De Witt,-88.90554129870235,40.174685565844435
8907,United States,Illinois,Schuyler,-90.61432156531342,40.15895911614747
8908,United States,Illinois,Piatt,-88.59197102103717,40.0099677590649
8909,United States,Ohio,Licking,-82.48314801951373,40.09141856695124
8910,United States,Ohio,Champaign,-83.769581779167,40.13745163721854
8911,United States,Missouri,Grundy,-93.5667067837159,40.11403494885662
8912,United States,Nebraska,Pawnee,-96.23620422313925,40.13162364995581
8913,United States,Nebraska,Richardson,-95.71698373254057,40.12554786107955
8914,United States,Missouri,Holt,-95.21503014918069,40.09391810015572
8915,United States,Missouri,Lewis,-91.72335012303988,40.09817772444296
8916,United States,Pennsylvania,Chester,-75.74900821784041,39.9737171768907
8917,United States,Pennsylvania,York,-76.72656186531536,39.920423917648975
8918,United States,Ohio,Guernsey,-81.49447101562617,40.05183807492041
8919,United States,Indiana,Hamilton,-86.05173989327918,40.072556333457
8920,United States,Indiana,Montgomery,-86.89287953489543,40.04074031978706
8921,United States,Illinois,Adams,-91.18801373870622,39.987999985216724
8922,United States,Ohio,Miami,-84.22878932459338,40.053155657452116
8923,United States,West Virginia,Ohio,-80.61853357682566,40.09937537054124
8924,United States,New Jersey,Burlington,-74.66792497018572,39.87797543558614
8925,United States,Indiana,Boone,-86.46799500833086,40.0514834118944
8926,United States,Ohio,Belmont,-80.98791601958992,40.01544637279749
8927,United States,Ohio,Muskingum,-81.94455477265369,39.965372436268126
8928,United States,Pennsylvania,Fulton,-78.11361627237356,39.92624662876701
8929,United States,Illinois,Menard,-89.8018158769218,40.02770068744981
8930,United States,Indiana,Vermillion,-87.46350866871592,39.856571966622944
8931,United States,Pennsylvania,Fayette,-79.64735662650064,39.920410336301686
8932,United States,Ohio,Franklin,-83.01065135606954,39.96929801423009
8933,United States,Pennsylvania,Philadelphia,-75.13559889525517,40.008111398504106
8934,United States,Missouri,Daviess,-93.9875835444216,39.96053512161745
8935,United States,Missouri,Andrew,-94.8033418023285,39.98325535301054
8936,United States,Illinois,Cass,-90.2485309719389,39.97361791804491
8937,United States,Ohio,Madison,-83.4010028877225,39.89307832063593
8938,United States,Illinois,Brown,-90.74989290280033,39.96160935187916
8939,United States,Indiana,Henry,-85.39727644176482,39.931433156487614
8940,United States,Pennsylvania,Adams,-77.21813670187412,39.8716308522188
8941,United States,Pennsylvania,Delaware,-75.3995417589206,39.917333665227574
8942,United States,Illinois,Macon,-88.96236442523953,39.85972029134726
8943,United States,Missouri,Macon,-92.56568417261983,39.83155515996327
8944,United States,Ohio,Clark,-83.78312996453258,39.91662374113288
8945,United States,Missouri,Linn,-93.108990943641,39.87054435903202
8946,United States,Missouri,De Kalb,-94.40740005125008,39.890966244097235
8947,United States,West Virginia,Marshall,-80.66224252320374,39.86077281861875
8948,United States,Pennsylvania,Greene,-80.222902846554,39.85469535983626
8949,United States,Indiana,Wayne,-85.01039340158327,39.86443310044693
8950,United States,Kansas,Republic,-97.6492068123042,39.828679054932444
8951,United States,Kansas,Washington,-97.08747151069288,39.784688595732156
8952,United States,Kansas,Marshall,-96.52265545521205,39.78414281045175
8953,United States,Kansas,Brown,-95.56363115048656,39.82695053862919
8954,United States,Kansas,Nemaha,-96.01340288543948,39.78364330829118
8955,United States,Kansas,Doniphan,-95.14806079082423,39.78902030943655
8956,United States,New Jersey,Camden,-74.95967417799308,39.80481682421857
8957,United States,Illinois,Sangamon,-89.65905951671598,39.7580223194442
8958,United States,Missouri,Livingston,-93.55151009463816,39.781952260348675
8959,United States,Missouri,Shelby,-92.07775042615863,39.79864556584167
8960,United States,Indiana,Parke,-87.2052169667238,39.77424208399464
8961,United States,Ohio,Noble,-81.45566337454885,39.76568943903575
8962,United States,Missouri,Marion,-91.62289917121991,39.80806275281385
8963,United States,Indiana,Hancock,-85.77355263475333,39.8232521209013
8964,United States,Ohio,Fairfield,-82.63054820381505,39.75136362088
8965,United States,Ohio,Perry,-82.23606704568267,39.736884911653064
8966,United States,Indiana,Marion,-86.1387842015366,39.78127722517625
8967,United States,Indiana,Hendricks,-86.50937061108101,39.7693126253425
8968,United States,Ohio,Montgomery,-84.29064924353601,39.754265219305736
8969,United States,Ohio,Preble,-84.64815873415193,39.74153607901942
8970,United States,New Jersey,Gloucester,-75.1409836090364,39.718370107948
8971,United States,Illinois,Edgar,-87.74459000073186,39.67836975806366
8972,United States,Illinois,Douglas,-88.21765897539797,39.769896625978156
8973,United States,Illinois,Morgan,-90.20106538462208,39.715160162689045
8974,United States,Ohio,Monroe,-81.08242469643537,39.726899549838464
8975,United States,Indiana,Putnam,-86.84328191184649,39.666510575307804
8976,United States,Ohio,Greene,-83.88966178369797,39.69130408802548
8977,United States,Illinois,Pike,-90.88684990391477,39.62229678624661
8978,United States,Delaware,New Castle,-75.63792166879027,39.57699730584252
8979,United States,Illinois,Christian,-89.27779799656577,39.54385950032786
8980,United States,Missouri,Buchanan,-94.80907332477634,39.658907895301944
8981,United States,Ohio,Pickaway,-83.0244516844371,39.64155269512181
8982,United States,Illinois,Moultrie,-88.62053733758108,39.64019952469917
8983,United States,Indiana,Fayette,-85.17896342442727,39.640650355051484
8984,United States,Indiana,Rush,-85.46582756397657,39.620434330363885
8985,United States,Illinois,Scott,-90.4755118007019,39.64324291775031
8986,United States,Missouri,Caldwell,-93.98652346358604,39.655643524850454
8987,United States,New Jersey,Salem,-75.35669727740206,39.5804995878705
8988,United States,Ohio,Morgan,-81.85294295067627,39.62017014557094
8989,United States,Missouri,Clinton,-94.408347317051,39.60007508309746
8990,United States,Indiana,Union,-84.9250731805107,39.625226647438474
8991,United States,Maryland,Washington,-77.81362222309326,39.60493717600159
8992,United States,Maryland,Allegany,-78.69349321167633,39.621733621710426
8993,United States,Maryland,Garrett,-79.27039628182862,39.52974743572969
8994,United States,Maryland,Cecil,-75.94168463511915,39.576213445792085
8995,United States,West Virginia,Monongalia,-80.04637322333576,39.630743105267705
8996,United States,West Virginia,Preston,-79.66800242861503,39.46960254515532
8997,United States,Maryland,Harford,-76.3188046463332,39.56238545658694
8998,United States,West Virginia,Wetzel,-80.63910472813629,39.60454850091619
8999,United States,Maryland,Carroll,-77.02240336705765,39.56245763952933
9000,United States,Maryland,Frederick,-77.39738780308944,39.47281867347831
9001,United States,Ohio,Fayette,-83.45623099332845,39.559548575434164
9002,United States,Missouri,Chariton,-92.96697052151654,39.514964803286794
9003,United States,Indiana,Shelby,-85.79202460683935,39.52357063467091
9004,United States,West Virginia,Morgan,-78.25790526802591,39.561156512881375
9005,United States,Missouri,Ralls,-91.52472820193537,39.52841611939734
9006,United States,Illinois,Coles,-88.2231795425244,39.521205188298296
9007,United States,Missouri,Monroe,-92.00233695729862,39.49645343432161
9008,United States,Ohio,Hocking,-82.47926875103717,39.49684337407517
9009,United States,Kansas,Cloud,-97.64882024631792,39.480788778537054
9010,United States,Kansas,Jackson,-95.79379747457229,39.41761697225902
9011,United States,Kansas,Atchison,-95.31327263860318,39.53163694558381
9012,United States,Illinois,Shelby,-88.80624497097875,39.39020367753427
9013,United States,West Virginia,Mineral,-78.94337443917429,39.415754237110164
9014,United States,Ohio,Washington,-81.49424914294724,39.45505448923887
9015,United States,West Virginia,Marion,-80.24305444743604,39.5092833793907
9016,United States,Indiana,Johnson,-86.10070063232672,39.490039318087945
9017,United States,Indiana,Morgan,-86.44488712638967,39.481322519398454
9018,United States,West Virginia,Berkeley,-78.02759835809042,39.46499743504666
9019,United States,Missouri,Carroll,-93.5100143536874,39.42602553407496
9020,United States,Missouri,Randolph,-92.49917445409926,39.44025822735755
9021,United States,Indiana,Vigo,-87.38861290695738,39.4317010082528
9022,United States,Indiana,Clay,-87.11423535966503,39.394127644024884
9023,United States,West Virginia,Tyler,-80.88438053323812,39.46439520290712
9024,United States,Missouri,Pike,-91.17356715721911,39.34688424644462
9025,United States,Ohio,Butler,-84.57553242445171,39.4384345505897
9026,United States,Ohio,Warren,-84.16705521281317,39.42733682166734
9027,United States,Ohio,Clinton,-83.80850124722235,39.41477056577188
9028,United States,Kansas,Clay,-97.16613161785482,39.349653405600684
9029,United States,Kansas,Riley,-96.735740324369,39.29533705541791
9030,United States,Kansas,Pottawatomie,-96.34234803699746,39.378540788010646
9031,United States,Ohio,Athens,-82.04446955512124,39.33348143106459
9032,United States,New Jersey,Ocean,-74.29785055792041,39.908673405121604
9033,United States,West Virginia,Hampshire,-78.61429391744967,39.31804680440474
9034,United States,Missouri,Platte,-94.77527250878147,39.37987321538888
9035,United States,Indiana,Franklin,-85.06106308706241,39.41472557830518
9036,United States,Missouri,Ray,-93.99220721959901,39.351540683444924
9037,United States,Illinois,Montgomery,-89.48011199073419,39.22990152877675
9038,United States,Illinois,Macoupin,-89.9252887955773,39.260738840925214
9039,United States,Illinois,Greene,-90.3911374561682,39.356121185297866
9040,United States,Ohio,Ross,-83.05666528400813,39.33748224944014
9041,United States,West Virginia,Jefferson,-77.86219802709952,39.3094217388577
9042,United States,Illinois,Clark,-87.78825007047668,39.334313587647394
9043,United States,West Virginia,Pleasants,-81.1603360143501,39.37017957335131
9044,United States,Indiana,Owen,-86.837159203677,39.312862117617065
9045,United States,West Virginia,Harrison,-80.38057700898851,39.283083119096055
9046,United States,Virginia,Frederick,-78.26236346778651,39.20562747892136
9047,United States,Missouri,Clay,-94.42363252526799,39.31041560513062
9048,United States,Indiana,Decatur,-85.50159317695224,39.30682054426479
9049,United States,West Virginia,Taylor,-80.04624610561476,39.3352088383204
9050,United States,West Virginia,Doddridge,-80.70788088395085,39.26834017126096
9051,United States,Kansas,Jefferson,-95.3834681987478,39.23624691621696
9052,United States,Kansas,Leavenworth,-95.03764418258957,39.19907445630079
9053,United States,Missouri,Saline,-93.20397333298492,39.13707107883697
9054,United States,West Virginia,Wood,-81.51471814819082,39.20988601062505
9055,United States,Illinois,Calhoun,-90.66708365217677,39.16935413441217
9056,United States,Ohio,Vinton,-82.48530769096126,39.25095011772402
9057,United States,West Virginia,Ritchie,-81.06348527749293,39.17704081360058
9058,United States,Illinois,Cumberland,-88.24073718033003,39.273671623596805
9059,United States,Ohio,Highland,-83.60109391484778,39.184552485202566
9060,United States,Maryland,Howard,-76.93108887894537,39.25163769604042
9061,United States,Delaware,Kent,-75.56850785252414,39.08563223123633
9062,United States,Maryland,Kent,-76.03568038304599,39.258924432109744
9063,United States,Indiana,Monroe,-86.52344140660283,39.16191781472637
9064,United States,Indiana,Bartholomew,-85.89829726763847,39.20590015066526
9065,United States,Missouri,Audrain,-91.84275856076015,39.21698336245969
9066,United States,Maryland,Montgomery,-77.20241390257965,39.1372343239284
9067,United States,Indiana,Brown,-86.22790382029197,39.19616725103453
9068,United States,Missouri,Howard,-92.69821598514783,39.14382465723054
9069,United States,West Virginia,Grant,-79.19519644897044,39.10462694496475
9070,United States,Virginia,Loudoun,-77.63584841148841,39.093097004858
9071,United States,Ohio,Hamilton,-84.5431409098456,39.194872063093406
9072,United States,Indiana,Ripley,-85.26284993217445,39.10363168653224
9073,United States,Indiana,Dearborn,-84.97318081501915,39.14503357718541
9074,United States,Kansas,Ottawa,-97.65043382184595,39.13318719419574
9075,United States,New Jersey,Atlantic,-74.67488506008522,39.48187026159953
9076,United States,West Virginia,Barbour,-80.00295965919899,39.132511180077195
9077,United States,Missouri,Lafayette,-93.78913733424304,39.06491922897994
9078,United States,West Virginia,Tucker,-79.56369860641672,39.11356183830045
9079,United States,Ohio,Clermont,-84.15268645228677,39.04719861316895
9080,United States,Virginia,Clarke,-77.99692506404621,39.11342905579672
9081,United States,Illinois,Jersey,-90.35697901068767,39.08610058757015
9082,United States,Indiana,Sullivan,-87.41306708209746,39.09071786071214
9083,United States,Ohio,Brown,-83.8677587933107,38.93383527648294
9084,United States,Missouri,Boone,-92.31082134374627,38.99120590081831
9085,United States,West Virginia,Hardy,-78.85782289262387,39.008390586574805
9086,United States,Missouri,Jackson,-94.34863706670377,39.00802288870448
9087,United States,Maryland,Baltimore,-76.63918254344128,39.446593214251756
9088,United States,Missouri,Lincoln,-90.96086908906398,39.061845680716615
9089,United States,Kansas,Geary,-96.75403931125108,39.002324389596964
9090,United States,Kansas,Shawnee,-95.75684244538645,39.042785740015304
9091,United States,New Jersey,Cumberland,-75.11191055145859,39.37533669124946
9092,United States,Illinois,Fayette,-89.02529257332432,38.99957898914775
9093,United States,Illinois,Effingham,-88.59080213490786,39.05951479434566
9094,United States,Kansas,Wabaunsee,-96.20498400837978,38.95370854542034
9095,United States,Ohio,Jackson,-82.61824932267652,39.01948133029997
9096,United States,Ohio,Meigs,-82.02077161336055,39.0817173683612
9097,United States,Virginia,Winchester,-78.17513682096151,39.17334112953316
9098,United States,Kansas,Wyandotte,-94.76534948359051,39.113763686546605
9099,United States,Ohio,Pike,-83.06674158654914,39.07741920134968
9100,United States,Indiana,Jennings,-85.6281717235492,38.99680935909382
9101,United States,West Virginia,Wirt,-81.37906089087048,39.02243890308619
9102,United States,Illinois,Crawford,-87.7588773064025,39.00338579798055
9103,United States,Illinois,Jasper,-88.15367161620595,39.009990496884
9104,United States,Indiana,Greene,-86.962394026751,39.038156047991215
9105,United States,West Virginia,Lewis,-80.50302530575536,38.995752609025374
9106,United States,Missouri,Montgomery,-91.46989698819065,38.94252920855452
9107,United States,Kentucky,Boone,-84.72679971831916,38.96903726048167
9108,United States,Kansas,Dickinson,-97.15344959553617,38.86648790662243
9109,United States,Maryland,Prince George's,-76.84544595006136,38.83261714630028
9110,United States,Kentucky,Campbell,-84.37976671246678,38.9457343834987
9111,United States,West Virginia,Randolph,-79.87592997466206,38.774393114250365
9112,United States,West Virginia,Upshur,-80.23461383703287,38.897044482527924
9113,United States,West Virginia,Gilmer,-80.85791066054314,38.92340914966453
9114,United States,Virginia,Shenandoah,-78.56980737527856,38.85911013316357
9115,United States,Kentucky,Kenton,-84.53299849024798,38.93242748145653
9116,United States,West Virginia,Jackson,-81.67396711556631,38.83276103972268
9117,United States,Maryland,Anne Arundel,-76.61159104694607,39.00611403188104
9118,United States,Indiana,Jackson,-86.03693591471196,38.906319975146616
9119,United States,Kansas,Douglas,-95.29394294628163,38.88535631963447
9120,United States,Missouri,Callaway,-91.92600471058627,38.83654299411961
9121,United States,Missouri,Cooper,-92.81124516128435,38.845750735272134
9122,United States,Virginia,Fairfax,-77.28013182021603,38.83990703098504
9123,United States,Kansas,Johnson,-94.82241274736484,38.8833675707104
9124,United States,Ohio,Adams,-83.47211877825417,38.84485473741555
9125,United States,West Virginia,Calhoun,-81.1184302196139,38.843834139782544
9126,United States,New Jersey,Cape May,-74.80688682622858,39.15105552321615
9127,United States,Virginia,Warren,-78.20688292237018,38.90997154849916
9128,United States,Ohio,Gallia,-82.31595362981456,38.82428573683331
9129,United States,Indiana,Ohio,-84.96579393311819,38.95047499727464
9130,United States,West Virginia,Mason,-82.02567196837995,38.76946196467488
9131,United States,Illinois,Bond,-89.4360565414454,38.88593989824153
9132,United States,Ohio,Scioto,-82.99274209167413,38.803608604981214
9133,United States,Virginia,Fauquier,-77.80857148010169,38.738188576127115
9134,United States,Illinois,Madison,-89.90513751902294,38.829532380007066
9135,United States,Missouri,Warren,-91.15902890447984,38.766145367677176
9136,United States,District of Columbia,District of Columbia,-77.0153664561072,38.90862044349654
9137,United States,Indiana,Lawrence,-86.48385225188794,38.84231565331722
9138,United States,Missouri,Saint Charles,-90.67366834472777,38.78452139503146
9139,United States,Maryland,Queen Anne's,-76.01540780260966,39.074027014746996
9140,United States,Delaware,Sussex,-75.39800978306778,38.660758319003065
9141,United States,Kansas,Saline,-97.65003958150002,38.7844057828451
9142,United States,West Virginia,Pendleton,-79.34959564031573,38.68032846950812
9143,United States,Missouri,Pettis,-93.28763373655325,38.73010675774778
9144,United States,West Virginia,Roane,-81.34870022278801,38.71433259181025
9145,United States,Missouri,Johnson,-93.8088537883077,38.74440968023786
9146,United States,Virginia,Arlington,-77.09999640492725,38.87873448172158
9147,United States,Indiana,Switzerland,-85.03626261646929,38.826492102578946
9148,United States,Missouri,Moniteau,-92.58291529837027,38.63502815664942
9149,United States,Indiana,Jefferson,-85.43811043569687,38.78600724654529
9150,United States,Illinois,Clay,-88.49163613831952,38.75427042951391
9151,United States,Indiana,Knox,-87.41765422356815,38.690499978107695
9152,United States,Indiana,Martin,-86.80349152644577,38.70943238378928
9153,United States,Indiana,Daviess,-87.0718118187612,38.70294367714361
9154,United States,West Virginia,Braxton,-80.72007294611016,38.699538035336275
9155,United States,Virginia,Falls Church,-77.17432724106774,38.88435370925171
9156,United States,Missouri,Saint Louis,-90.42177665612137,38.64229464170548
9157,United States,Kentucky,Pendleton,-84.36011996169017,38.695391968011094
9158,United States,Kansas,Morris,-96.65012952468366,38.68890201462192
9159,United States,Kansas,Osage,-95.72778954666575,38.653098497784256
9160,United States,Virginia,Fairfax City,-77.29968301476924,38.8522138568722
9161,United States,Virginia,Rappahannock,-78.16009819560558,38.686197613455626
9162,United States,Kentucky,Gallatin,-84.85948526459391,38.75679335063602
9163,United States,Illinois,Lawrence,-87.72773229755362,38.72011952578603
9164,United States,Virginia,Rockingham,-78.87422625322692,38.51296440920619
9165,United States,Illinois,Richland,-88.08632642364256,38.71240520335521
9166,United States,Ohio,Lawrence,-82.53632676550527,38.59807896755375
9167,United States,Missouri,Cass,-94.35579327001408,38.645993992665055
9168,United States,Virginia,Alexandria,-77.08707395118168,38.818615345086194
9169,United States,Virginia,Page,-78.48446391755023,38.62070573825098
9170,United States,Indiana,Scott,-85.74748971810206,38.68502254313301
9171,United States,Kentucky,Bracken,-84.09044075203305,38.68893584125082
9172,United States,Illinois,Marion,-88.92010666866774,38.649507740008254
9173,United States,Kentucky,Grant,-84.62439389978188,38.648566376902636
9174,United States,Virginia,Manassas Park,-77.45183962557594,38.774948888959145
9175,United States,Indiana,Washington,-86.10559740333991,38.59985017256015
9176,United States,Maryland,Talbot,-76.08899542774671,38.77595355229832
9177,United States,Virginia,Manassas,-77.48536516378641,38.746724023298114
9178,United States,Maryland,Caroline,-75.82998949421511,38.872916474295245
9179,United States,Kentucky,Mason,-83.82453911031244,38.5949108782749
9180,United States,Kentucky,Carroll,-85.12281733578338,38.6674184601158
9181,United States,Kentucky,Greenup,-82.92212008171694,38.544922901789896
9182,United States,Illinois,Clinton,-89.4235737748848,38.606805825147816
9183,United States,West Virginia,Pocahontas,-80.00829679244188,38.331531674839155
9184,United States,Missouri,Cole,-92.28042064347393,38.506998690336225
9185,United States,Kansas,Lyon,-96.15353082556632,38.456652361376904
9186,United States,Kansas,Franklin,-95.28645140892083,38.5643911170394
9187,United States,Kansas,Miami,-94.83827479748439,38.56386782448979
9188,United States,West Virginia,Webster,-80.42260366071946,38.49456822124953
9189,United States,Kentucky,Trimble,-85.33677885998789,38.612555241489616
9190,United States,Kentucky,Owen,-84.82801655571657,38.51950542176429
9191,United States,Kentucky,Lewis,-83.37805514715177,38.531048725080986
9192,United States,Missouri,Gasconade,-91.50778432301223,38.44308953812665
9193,United States,Missouri,Franklin,-91.075306502361,38.41290277073197
9194,United States,Missouri,Osage,-91.86007254678854,38.463628698117205
9195,United States,Virginia,Culpeper,-77.956261593971,38.48759394978828
9196,United States,Missouri,Morgan,-92.88692851404438,38.42858943859694
9197,United States,Indiana,Orange,-86.49563932969525,38.54264226900684
9198,United States,West Virginia,Putnam,-81.90897204468541,38.509280549102634
9199,United States,West Virginia,Clay,-81.07645018499775,38.46177752793427
9200,United States,Illinois,Saint Clair,-89.92980926783909,38.47081201317704
9201,United States,Virginia,Madison,-78.2796735744443,38.415354750209026
9202,United States,West Virginia,Kanawha,-81.52851962816648,38.33717072288018
9203,United States,Kansas,McPherson,-97.648504188923,38.39219629153222
9204,United States,Kansas,Marion,-97.09767942510405,38.35904444815942
9205,United States,Kentucky,Robertson,-84.05156953281946,38.518167982000364
9206,United States,Illinois,Wayne,-88.42638202077198,38.429888898749965
9207,United States,Indiana,Clark,-85.70778811858783,38.477037269008605
9208,United States,West Virginia,Cabell,-82.23987466879554,38.42139004774259
9209,United States,Kentucky,Henry,-85.11877754530151,38.4483203410985
9210,United States,Virginia,Highland,-79.56580887319913,38.36306383128946
9211,United States,Virginia,Stafford,-77.46052491766415,38.42102934530163
9212,United States,Kentucky,Harrison,-84.33173580408332,38.441896650990834
9213,United States,Illinois,Edwards,-88.053205929908,38.41619636460483
9214,United States,Illinois,Wabash,-87.84388550002146,38.447173144932805
9215,United States,Missouri,Henry,-93.79238819636805,38.38567476267251
9216,United States,Maryland,Dorchester,-76.01002970396591,38.48031152966188
9217,United States,Maryland,Wicomico,-75.61955339672465,38.37323815644406
9218,United States,West Virginia,Nicholas,-80.79954326513264,38.291377559378674
9219,United States,Indiana,Pike,-87.23206552014601,38.398982639307356
9220,United States,Missouri,Benton,-93.28807355040635,38.296723762472816
9221,United States,Indiana,Gibson,-87.58572552583415,38.31192252336833
9222,United States,Indiana,Dubois,-86.87951958739636,38.3653321469355
9223,United States,Kentucky,Fleming,-83.6965824054602,38.3700914798452
9224,United States,Kentucky,Oldham,-85.4481617935386,38.399236961234664
9225,United States,Kansas,Chase,-96.5948197427536,38.302897793712184
9226,United States,Illinois,Monroe,-90.17695053548846,38.27931187264033
9227,United States,Illinois,Washington,-89.41182763983446,38.35319311937239
9228,United States,Virginia,Prince William,-77.48307242223811,38.704614374611566
9229,United States,Missouri,Jefferson,-90.53722603892115,38.26460297139763
9230,United States,Kentucky,Boyd,-82.68689955450725,38.35903477408723
9231,United States,Kentucky,Carter,-83.04979013744223,38.31819761497934
9232,United States,Maryland,Charles,-76.98973454738089,38.507229076974824
9233,United States,Kentucky,Scott,-84.58397098041794,38.29148604839357
9234,United States,Virginia,Harrisonburg,-78.87329313942868,38.43685107126476
9235,United States,Virginia,Greene,-78.46628739374766,38.29857972768963
9236,United States,Virginia,Augusta,-79.13161545081866,38.165665665487154
9237,United States,Illinois,Jefferson,-88.92573811720509,38.30056611274536
9238,United States,Missouri,Bates,-94.34018146903533,38.25660002833744
9239,United States,Kentucky,Nicholas,-84.01529354373935,38.33532338634833
9240,United States,Kansas,Coffey,-95.73354929442446,38.23716635391585
9241,United States,Missouri,Miller,-92.42858934831737,38.218308519476
9242,United States,Indiana,Crawford,-86.45130103362037,38.29237650076109
9243,United States,Indiana,Harrison,-86.11055701923799,38.193961518011726
9244,United States,West Virginia,Wayne,-82.42539151174138,38.146865085244805
9245,United States,Indiana,Floyd,-85.90572597719658,38.3183181305489
9246,United States,Maryland,Calvert,-76.56696201041491,38.5513083596096
9247,United States,Virginia,King George,-77.16094258465077,38.2759680133884
9248,United States,Kentucky,Rowan,-83.42121092971867,38.19651610760747
9249,United States,Virginia,Orange,-78.01470522502906,38.24768032878433
9250,United States,Kansas,Anderson,-95.29108263399267,38.21397751004362
9251,United States,Kansas,Linn,-94.84272487567483,38.21224332853244
9252,United States,Kentucky,Jefferson,-85.65829744967081,38.18694838699886
9253,United States,Virginia,Spotsylvania,-77.65691124654575,38.185703266540266
9254,United States,West Virginia,Lincoln,-82.0712770859223,38.17657936429084
9255,United States,Kentucky,Franklin,-84.87703555039464,38.23904492249896
9256,United States,Kentucky,Bourbon,-84.21713129153571,38.206825829069395
9257,United States,Kentucky,Shelby,-85.19474502615196,38.21542872450913
9258,United States,Virginia,Fredericksburg,-77.486986564834,38.29912564185663
9259,United States,Kentucky,Bath,-83.74231809010888,38.144757408115034
9260,United States,Missouri,Maries,-91.92467545715695,38.16651014366648
9261,United States,Virginia,Albemarle,-78.55633697878369,38.02385679614299
9262,United States,Maryland,Somerset,-75.74819667047373,38.116695447044535
9263,United States,Missouri,Camden,-92.76514044755592,38.029832669816884
9264,United States,Kentucky,Lawrence,-82.73436677433538,38.0682154141209
9265,United States,Virginia,Bath,-79.74022389152296,38.058995908398444
9266,United States,West Virginia,Greenbrier,-80.4532042513768,37.94722542101654
9267,United States,Kentucky,Elliott,-83.09775231407572,38.11851770806609
9268,United States,Indiana,Perry,-86.63792784888065,38.07814256978793
9269,United States,West Virginia,Fayette,-81.08184600245306,38.03009955744958
9270,United States,Illinois,White,-88.17935037173056,38.08877141881093
9271,United States,Illinois,Hamilton,-88.53960186298231,38.08301271479346
9272,United States,Virginia,Caroline,-77.34916698509085,38.02625999914605
9273,United States,Indiana,Warrick,-87.27251355492625,38.092605349629274
9274,United States,Indiana,Posey,-87.8678217310603,38.02275339727563
9275,United States,West Virginia,Boone,-81.71261915447265,38.0242816362126
9276,United States,Illinois,Randolph,-89.8252462275173,38.05205202348237
9277,United States,Missouri,Saint Clair,-93.77573133400547,38.0374705704757
9278,United States,Illinois,Perry,-89.36920305876089,38.084478634558
9279,United States,Missouri,Crawford,-91.30411383170531,37.97879783401751
9280,United States,Kentucky,Fayette,-84.45887938162339,38.042445180844254
9281,United States,Missouri,Washington,-90.87712918969228,37.964150202609375
9282,United States,Indiana,Spencer,-87.00798588189774,38.01440628272878
9283,United States,Maryland,Worcester,-75.3618072752894,38.21985185724434
9284,United States,Kentucky,Meade,-86.21515878760779,37.967726742361535
9285,United States,Virginia,Staunton,-79.06122535862315,38.158835369491435
9286,United States,Kentucky,Woodford,-84.74329005739385,38.042371539483575
9287,United States,Kentucky,Montgomery,-83.91334991996814,38.03366468705998
9288,United States,Kansas,Harvey,-97.4275787211291,38.043336307377864
9289,United States,Kansas,Greenwood,-96.23284106073753,37.87761219319834
9290,United States,Kansas,Reno,-98.08594818428935,37.95316891423433
9291,United States,Indiana,Vanderburgh,-87.58636071464309,38.02446350650274
9292,United States,Missouri,Phelps,-91.7931405916803,37.87997178038921
9293,United States,Virginia,Westmoreland,-76.80363334440653,38.112183115982326
9294,United States,Virginia,Essex,-76.9506471516429,37.93898567113282
9295,United States,Virginia,Louisa,-77.96388130663838,37.97890839495384
9296,United States,Kentucky,Spencer,-85.32809101572921,38.03262090415967
